Date,Open,High,Low,Close,Adj Close,Volume
2019-03-11,121.400002,121.419998,120.980003,121.209999,111.918861,5157800
2019-03-12,121.300003,122.230003,121.260002,122.059998,112.703682,6422300
2019-03-13,121.660004,121.959999,121.620003,121.830002,112.491341,4386300
2019-03-14,121.690002,121.760002,120.919998,120.949997,111.678802,8188400
2019-03-15,121.739998,121.949997,121.400002,121.750000,112.417473,4302000
2019-03-18,121.570000,121.870003,121.519997,121.680000,112.352806,3893300
2019-03-19,121.089996,121.620003,120.889999,121.410004,112.103546,5220200
2019-03-20,121.739998,122.849998,121.730003,122.680000,113.276184,10123700
2019-03-21,122.959999,123.089996,122.739998,122.949997,113.525459,7182600
2019-03-22,124.209999,125.279999,124.059998,124.860001,115.289063,13077000
2019-03-25,124.809998,125.940002,124.510002,125.059998,115.473740,9736300
2019-03-26,124.699997,125.290001,124.620003,124.970001,115.390648,7502000
2019-03-27,125.419998,126.339996,125.309998,126.120003,116.452477,14207200
2019-03-28,126.250000,126.690002,126.010002,126.559998,116.858749,9143200
2019-03-29,125.680000,126.470001,125.639999,126.440002,116.747902,10841400
2019-04-01,125.290001,125.360001,124.190002,124.370003,115.089706,16501500
2019-04-02,124.480003,124.739998,124.250000,124.599998,115.302498,9725000
2019-04-03,123.610001,123.870003,123.370003,123.519997,114.303093,10407000
2019-04-04,123.599998,123.889999,123.440002,123.870003,114.626976,7503400
2019-04-05,123.620003,124.169998,123.580002,124.029999,114.775040,6321800
2019-04-08,123.830002,123.949997,123.519997,123.589996,114.367882,4446400
2019-04-09,124.220001,124.339996,123.769997,123.980003,114.728760,7020300
2019-04-10,124.269997,124.519997,124.099998,124.279999,115.006393,7519900
2019-04-11,123.930000,124.019997,123.410004,123.550003,114.330872,8679300
2019-04-12,122.889999,123.059998,122.629997,122.669998,113.516541,7005500
2019-04-15,122.779999,122.989998,122.720001,122.980003,113.803391,3070000
2019-04-16,122.510002,122.629997,122.139999,122.209999,113.090881,8927300
2019-04-17,122.129997,122.570000,122.110001,122.260002,113.137108,6118500
2019-04-18,122.809998,123.099998,122.779999,122.900002,113.729332,27589400
2019-04-22,122.470001,122.570000,122.239998,122.309998,113.183372,6241200
2019-04-23,122.610001,122.699997,122.389999,122.570000,113.423981,6239700
2019-04-24,123.110001,123.589996,123.089996,123.570000,114.349365,7302000
2019-04-25,123.489998,123.620003,123.099998,123.389999,114.182808,5380900
2019-04-26,123.980003,124.019997,123.639999,123.809998,114.571449,5950700
2019-04-29,123.230003,123.349998,122.849998,123.019997,113.840393,10246000
2019-04-30,122.949997,123.739998,122.930000,123.650002,114.423416,7957400
2019-05-01,123.690002,124.449997,123.599998,123.900002,114.895386,14371900
2019-05-02,123.680000,123.809998,123.040001,123.309998,114.348282,6612800
2019-05-03,123.660004,123.879997,123.370003,123.660004,114.672859,6191700
2019-05-06,124.309998,124.379997,123.930000,124.000000,114.988129,4482500
2019-05-07,124.529999,125.139999,124.389999,124.949997,115.869072,8984900
2019-05-08,125.150002,125.300003,124.300003,124.410004,115.368347,6907600
2019-05-09,125.110001,125.300003,124.309998,124.919998,115.841270,9411900
2019-05-10,124.889999,125.449997,124.589996,124.750000,115.683624,6037800
2019-05-13,125.400002,125.930000,125.250000,125.730003,116.592415,10501600
2019-05-14,125.510002,125.650002,125.199997,125.360001,116.249313,5690400
2019-05-15,126.209999,126.269997,125.769997,126.129997,116.963356,9566300
2019-05-16,125.809998,125.830002,125.529999,125.709999,116.573853,7666400
2019-05-17,126.279999,126.300003,125.690002,125.989998,116.833511,4747100
2019-05-20,126.120003,126.379997,125.650002,125.730003,116.592415,6043100
2019-05-21,125.599998,125.720001,125.300003,125.529999,116.406929,4021800
2019-05-22,125.769997,126.330002,125.720001,126.250000,117.074638,5675300
2019-05-23,126.889999,128.089996,126.879997,127.669998,118.391434,9743700
2019-05-24,127.559998,127.779999,127.389999,127.779999,118.493408,4981900
2019-05-28,128.270004,128.899994,128.089996,128.699997,119.346542,8098600
2019-05-29,129.669998,129.899994,129.000000,129.089996,119.708214,13260600
2019-05-30,129.330002,130.229996,128.889999,130.199997,120.737564,13024800
2019-05-31,130.899994,131.899994,130.809998,131.830002,122.249054,18933600
2019-06-03,131.910004,132.580002,131.550003,132.440002,123.066772,17822400
2019-06-04,131.389999,131.759995,130.550003,130.929993,121.663689,14250000
2019-06-05,130.520004,130.949997,130.119995,130.190002,120.976028,8815200
2019-06-06,130.970001,131.589996,130.320007,130.610001,121.366310,9621100
2019-06-07,131.789993,132.070007,131.440002,131.740005,122.416382,11378500
2019-06-10,130.679993,130.699997,130.320007,130.500000,121.264114,8288700
2019-06-11,130.419998,130.759995,130.320007,130.580002,121.338463,5115100
2019-06-12,130.389999,130.750000,130.300003,130.679993,121.431389,5278700
2019-06-13,130.800003,131.250000,130.789993,131.130005,121.849533,5560400
2019-06-14,131.100006,131.710007,131.089996,131.460007,122.156158,5838800
2019-06-17,131.389999,131.759995,131.130005,131.690002,122.369873,6046400
2019-06-18,132.740005,132.860001,131.949997,132.350006,122.983215,10320700
2019-06-19,131.860001,132.720001,131.580002,132.539993,123.159729,11962500
2019-06-20,132.910004,133.509995,132.589996,132.889999,123.484932,10721500
2019-06-21,132.509995,132.529999,131.380005,131.429993,122.128273,14495000
2019-06-24,132.160004,132.529999,132.080002,132.410004,123.038918,6378800
2019-06-25,132.789993,133.089996,132.720001,132.820007,123.419899,9604600
2019-06-26,132.679993,132.699997,131.880005,131.970001,122.630058,12766800
2019-06-27,132.309998,133.089996,131.990005,132.899994,123.494209,9724200
2019-06-28,132.580002,133.080002,132.449997,132.809998,123.410629,8149200
2019-07-01,132.570007,132.750000,131.589996,132.240005,123.121971,14131200
2019-07-02,132.570007,133.389999,132.460007,133.259995,124.071678,10494300
2019-07-03,133.520004,134.289993,133.509995,134.210007,124.956108,5380300
2019-07-05,132.539993,132.550003,131.669998,132.429993,123.298866,12180100
2019-07-08,133.050003,133.220001,132.610001,132.610001,123.466461,6490000
2019-07-09,132.679993,132.710007,132.160004,132.559998,123.419914,6215700
2019-07-10,132.350006,132.440002,131.509995,131.830002,122.740227,9470000
2019-07-11,131.309998,131.410004,129.759995,130.070007,121.101639,14126800
2019-07-12,129.919998,130.449997,129.679993,130.220001,121.241249,6992000
2019-07-15,130.449997,131.050003,130.449997,130.970001,121.939545,6055500
2019-07-16,130.169998,130.600006,129.960007,130.580002,121.576454,6172700
2019-07-17,131.059998,132.020004,131.050003,131.990005,122.889236,9662200
2019-07-18,131.470001,132.320007,131.240005,132.000000,122.898552,5724900
2019-07-19,131.589996,131.929993,131.509995,131.690002,122.609924,5804800
2019-07-22,132.470001,132.490005,131.740005,131.940002,122.842705,5204100
2019-07-23,131.600006,131.740005,130.970001,131.220001,122.172318,8108900
2019-07-24,131.600006,131.899994,131.470001,131.789993,122.703011,6389700
2019-07-25,131.250000,131.410004,130.509995,131.160004,122.116440,8893100
2019-07-26,131.699997,131.779999,131.250000,131.470001,122.405052,6188400
2019-07-29,131.820007,131.949997,131.399994,131.509995,122.442329,6231800
2019-07-30,132.000000,132.100006,131.429993,131.830002,122.740227,5678500
2019-07-31,131.699997,133.330002,131.660004,132.889999,123.727165,15798700
2019-08-01,133.389999,135.389999,133.259995,135.259995,126.184441,26664800
